"ID","HistoricalID","FirstName","LastName","Name","Height","Weight","Age","BirthMonth","BirthDay","BirthYear","CurrentLeague","CurrentLeagueID","CurrentTeam","CurrentTeamID","ContractTeam","ContractTeamID","DlgTeam","DlgTeamID","Injury","TimeInjured","Inactive","PositionNumber","Experience","College","City","State","Greed","Happiness","Loyalty","Winner","InsideScoring","JumpShot","FreeThrowShot","ThreePointShot","Handling","Passing","OffensiveRebounding","DefensiveRebounding","PostDefense","PerimeterDefense","Stealing","ShotBlocking","Quickness","Strength","Stamina","Jumping","Pot_Inside","Pot_Jumpshot","Pot_FreeThrow","Pot_3pShot","Pot_Handling","Pot_Passing","Pot_ORebounding","Pot_DRebounding","Pot_PostDefense","Pot_PerimeterDefense","Pot_Stealing","Pot_Blocking","CurrentRating","FutureRating","OverallRating","OverallPotential","Championships","PlayerOfGame","PlayerOfWeek","PlayerOfMonth","Contract1","Contract2","Contract3","Contract4","Contract5","Contract6","Contract7","Contract8","OptionType1","OptionType2","OptionType3","OptionType4","OptionType5","OptionType6","OptionType7","OptionType8","BirdYears"
"366","","Royce","Robinson","Royce Robinson","74","170","21","11","24","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Vanderbilt","Gastonia","NC","43","39","34","16","5","25","64","10","21","27","1","3","4","24","16","3","95","52","80","38","F","C","B","D","D","C","F","F","F","C","D","F","F","D","41","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","","Guy","Garcia","Guy Garcia","88","248","19","8","20","1997","USDL","1","Texas","17","Texas","17","N/A","0","","0","True","1","0","Syracuse","Lynnfield","MA","79","67","66","29","3","16","23","0","11","4","10","17","18","4","3","13","8","72","17","39","F","D","D","F","D","F","D","D","D","F","F","D","F","F","31","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","","Camilo","Siculo","Camilo Siculo","84","235","20","12","27","1996","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","","0","False","1","0","George Mason","Syracuse","NY","63","32","26","17","13","34","43","0","9","1","32","5","14","12","11","47","24","59","24","50","F","D","C","F","F","F","D","F","F","F","F","C","F","F","41","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","","Charles","Roberts","Charles Roberts","83","249","20","11","29","1996","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","2","0","Pittsburgh","Papillion","NE","34","60","37","37","10","30","53","0","22","6","6","23","9","3","4","46","45","77","50","76","F","C","B","F","D","F","F","D","F","F","F","B","F","F","47","57","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","","Marlin","Kamp","Marlin Kamp","78","224","20","2","19","1997","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Utah","Phoenix","AZ","39","50","22","11","5","25","68","15","9","3","1","4","2","3","9","3","58","57","38","33","F","C","B","D","F","F","F","F","F","F","F","F","F","F","28","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","","Carl","Cater","Carl Cater","80","232","21","12","22","1995","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","","0","True","2","0","Gardner Webb","Jackson","MS","85","94","88","22","1","13","46","0","36","16","27","20","21","12","15","31","15","52","59","39","F","D","C","F","C","D","C","D","C","D","D","C","F","F","37","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","","Javier","Scholz","Javier Scholz","83","232","20","4","20","1996","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","2","0","Auburn","Town and Country","MO","39","65","69","96","6","25","59","0","24","12","17","10","8","3","4","0","12","56","62","33","F","C","B","F","C","F","D","F","F","F","F","F","F","F","28","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373","","Charles","White","Charles White","82","245","22","1","17","1995","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","2","0","Southern Utah","Paine Field-Lake Stickney","WA","20","65","28","38","29","18","56","0","25","13","10","32","12","17","4","21","10","39","49","14","C","D","C","F","D","F","F","C","D","D","F","D","F","F","37","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"374","","Gerardo","Baron","Gerardo Baron","81","231","22","11","13","1994","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","1","0","Duke","Clarksville","TN","26","3","37","75","8","21","46","0","25","18","4","12","35","11","54","32","31","72","50","56","F","D","C","F","D","D","F","F","C","F","C","D","F","F","44","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","","Darnell","McClendon","Darnell McClendon","82","225","21","8","12","1995","USDL","1","Texas","17","Texas","17","N/A","0","","0","False","1","0","UNLV","Los Angeles","CA","17","3","35","23","25","10","38","0","17","9","21","31","17","4","11","6","28","58","59","45","D","F","C","F","D","F","D","C","D","F","F","F","F","F","43","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376","","Jerry","Lindo","Jerry Lindo","80","221","21","11","5","1995","USDL","1","Fort Wayne","8","Fort Wayne","8","N/A","0","","0","True","2","0","Virginia Tech","Auburn","WA","13","96","17","19","13","7","33","0","7","3","8","14","34","2","9","13","20","44","49","35","D","F","D","F","F","F","F","D","C","F","F","D","F","F","33","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"377","","Tylenis","Jacobonis","Tylenis Jacobonis","82","224","21","7","5","1995","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","2","0","None","Gargzdai","Lithuania","88","73","100","6","7","14","50","0","5","1","15","48","7","3","14","6","21","69","16","45","F","D","C","F","F","F","D","C","F","F","D","F","F","F","36","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"378","","Dirk","Brophy","Dirk Brophy","74","220","21","4","17","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Vermont","Grovetown","GA","94","56","2","46","25","36","58","17","27","33","5","15","11","22","13","19","86","35","57","61","D","B","B","D","C","C","F","D","F","D","F","D","F","D","52","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"379","","Eric","Hall","Eric Hall","80","253","20","11","18","1996","USDL","1","Canton","6","Canton","6","N/A","0","","0","False","2","0","Tulane","Brookfield","IL","55","10","5","47","8","39","28","0","24","27","20","15","8","12","4","18","35","64","78","49","F","C","D","F","D","D","D","F","F","F","F","F","F","F","40","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"380","","Thomas","Williams","Thomas Williams","80","237","20","5","11","1996","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","2","0","Oregon","Metzger","OR","27","65","70","68","6","9","46","0","17","14","14","23","14","8","9","25","18","72","23","41","F","F","C","F","D","F","F","D","D","F","F","D","F","F","33","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"381","","George","Munoz","George Munoz","84","242","18","7","23","1998","USDL","1","Maine","12","Maine","12","N/A","0","Patellar Tendanitis","0","False","1","0","None","Dallas","TX","30","40","26","61","37","15","41","26","21","6","20","22","44","4","18","25","36","58","37","27","D","D","C","D","D","F","D","D","C","F","D","D","F","D","59","67","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382","","Tony","Thompson","Tony Thompson","79","218","22","10","19","1994","USDL","1","Delaware","18","Delaware","18","N/A","0","","0","False","2","0","Harvard","New York","NY","47","43","50","29","23","4","30","0","16","12","68","45","48","2","13","20","30","58","82","39","D","F","D","F","D","F","B","C","C","F","D","D","F","D","58","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383","","Wilbur","Haugen","Wilbur Haugen","81","230","22","7","31","1994","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","False","2","0","UC Riverside","San Diego","CA","66","4","96","61","10","20","53","0","8","6","42","14","14","3","7","11","14","53","47","31","F","D","B","F","F","F","C","F","D","F","F","F","F","F","33","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"384","","Leonard","Saville","Leonard Saville","79","255","19","3","19","1998","USDL","1","Iowa","10","Iowa","10","N/A","0","","0","True","2","0","None","Dearborn","MI","47","45","95","43","7","8","44","0","21","2","32","11","14","6","14","18","13","42","53","27","F","F","C","F","D","F","C","F","D","F","D","D","F","F","28","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"385","","Donnie","Binns","Donnie Binns","79","223","23","1","20","1994","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","","0","False","2","0","Washington","Paterson","NJ","91","15","38","95","14","20","52","13","14","2","62","21","36","1","25","18","17","70","26","36","F","D","C","F","F","F","B","D","C","F","D","F","F","F","44","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"386","","Chris","Rowe","Chris Rowe","75","171","21","9","26","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Utah State","Moose Wilson Road","WY","48","85","52","51","8","30","66","4","31","70","5","8","3","11","17","3","84","41","75","40","F","C","B","F","C","A","F","F","F","F","D","F","F","D","52","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"387","","Mateo","Francisquito","Mateo Francisquito","77","232","19","8","20","1997","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","","0","False","3","0","Hofstra","Pelham","NY","74","42","16","75","23","36","51","35","32","29","3","10","23","22","21","13","58","55","70","53","C","C","C","C","C","C","F","F","D","D","D","D","F","D","55","77","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"388","","Garfield","Carter","Garfield Carter","79","235","21","7","7","1995","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","","0","False","2","0","New Mexico State","Denton","TX","74","3","39","94","26","8","41","13","36","12","7","10","35","12","15","19","62","58","54","38","D","F","C","F","C","D","F","F","C","D","F","D","F","F","44","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389","","Jay","Scanlon","Jay Scanlon","81","230","21","10","11","1995","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","True","3","0","Detroit","Mount Pleasant","MI","2","16","28","37","9","30","66","6","8","5","10","11","10","13","18","2","41","57","45","35","F","C","B","F","F","F","F","F","F","D","D","F","F","F","32","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"390","","Ferdinand","Carter","Ferdinand Carter","78","216","22","11","2","1994","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","3","0","UNLV","Vallejo","CA","66","65","61","14","17","27","58","0","30","2","8","17","30","5","21","3","47","41","50","41","F","D","C","F","D","F","F","F","D","F","D","F","F","F","36","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"391","","Josip","Morovchek","Josip Morovchek","79","198","20","7","14","1996","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","True","3","0","None","Zadar","Croatia","58","33","88","86","7","18","63","9","13","4","22","6","8","17","13","1","40","62","53","37","F","C","B","D","D","F","C","F","F","D","D","F","F","F","30","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"392","","Malcolm","King","Malcolm King","77","196","22","9","5","1994","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","3","0","Holy Cross","Passaic","NJ","51","73","79","93","12","45","41","21","11","1","8","26","17","13","11","8","38","57","35","35","F","C","C","D","F","F","F","D","D","F","F","F","F","F","34","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"393","","Rickie","Adams","Rickie Adams","81","240","22","11","19","1994","USDL","1","Iowa","10","Iowa","10","N/A","0","","0","False","3","0","Cal State Fullerton","Hermiston","OR","55","8","6","16","8","11","39","16","12","5","12","19","16","6","5","10","49","61","53","59","F","F","C","D","D","F","D","D","D","F","F","F","F","F","40","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394","","Mstislav","Bozicovich","Mstislav Bozicovich","80","230","23","3","24","1994","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","Sprained Knee","0","False","2","0","None","Zagreb","Croatia","85","57","90","62","31","72","92","38","49","6","6","1","5","15","15","16","38","54","56","30","D","B","A","C","B","F","F","F","F","D","D","D","F","F","48","54","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395","","Charles","Taylor","Charles Taylor","80","236","22","3","13","1995","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","3","0","Georgia","New York","NY","74","66","75","63","6","15","53","17","14","8","4","7","11","19","5","12","39","70","40","36","F","D","C","D","D","F","F","F","F","D","F","D","F","F","31","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396","","Cleveland","Chinn","Cleveland Chinn","83","216","20","11","14","1996","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","False","5","0","Kansas","Florissant","MO","12","10","33","27","5","8","44","19","33","16","8","3","20","4","17","11","39","57","74","25","F","F","C","C","C","D","F","F","D","F","D","F","F","F","33","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"397","","J.C.","Adams","J.C. Adams","82","215","20","11","24","1996","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","False","3","0","Santa Clara","South San Francisco","CA","14","6","28","85","5","19","43","9","32","7","5","12","25","17","37","20","40","70","79","31","F","D","C","F","C","F","F","F","D","D","C","D","F","F","41","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"398","","Clark","Stroup","Clark Stroup","80","221","21","2","24","1996","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","","0","True","3","0","Duke","Johnstown","PA","36","86","85","70","4","10","43","27","24","8","12","7","15","20","28","9","55","58","54","49","F","F","C","C","C","F","D","F","D","D","C","F","F","D","41","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399","","Heath","Brown","Heath Brown","78","219","21","4","4","1996","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","True","3","0","Boston University","Chicopee","MA","16","82","89","71","5","20","55","27","11","11","6","18","9","5","17","10","48","52","60","58","F","D","B","C","F","F","F","D","F","F","D","F","F","F","37","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400","","Corey","Myers","Corey Myers","79","223","21","8","23","1995","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","","0","False","3","0","Savannah State","Seven Corners","VA","39","23","7","12","12","21","54","6","9","24","28","20","7","11","9","4","61","56","86","43","D","D","B","F","F","C","C","D","F","F","F","F","F","F","44","57","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"401","","Guiomar","Quirot","Guiomar Quirot","78","225","20","7","23","1996","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","","0","True","4","0","Kentucky","Middleton","WI","56","8","35","24","8","24","49","0","27","5","7","4","9","8","12","0","60","70","90","24","F","C","C","F","C","F","F","F","D","F","D","F","F","F","35","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"402","","Chris","Hernandez","Chris Hernandez","77","217","21","11","29","1995","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","4","0","Duquesne","McDonald","OH","68","45","77","95","14","23","57","47","10","9","8","5","5","22","25","8","79","39","58","69","D","D","C","B","F","F","F","F","F","C","D","F","F","D","57","76","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"403","","Emory","Crutcher","Emory Crutcher","77","175","21","1","4","1996","USDL","1","Canton","6","Canton","6","N/A","0","","0","False","3","0","Arizona","New Kingman-Butler","AZ","11","50","58","49","28","49","77","13","15","6","3","19","2","7","9","11","70","18","93","36","D","B","B","F","F","F","F","D","F","F","F","F","F","D","49","61","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"404","","Billie","McGlynn","Billie McGlynn","78","188","20","5","26","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Cal State Fullerton","El Cajon","CA","61","100","28","65","19","29","62","13","26","2","43","22","15","35","32","17","45","51","87","32","D","D","B","F","C","F","C","D","D","D","D","D","F","F","47","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405","","Isreal","Jackson","Isreal Jackson","78","218","21","1","29","1996","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","4","0","Iowa State","Aiea","HI","81","65","46","15","13","20","53","10","32","7","12","11","0","11","12","4","58","38","81","38","F","D","C","F","D","F","F","F","F","F","F","F","F","F","35","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406","","Gaston","Trusty","Gaston Trusty","80","181","22","6","30","1994","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","False","3","0","Oregon State","Kent","WA","84","45","9","61","52","16","34","7","59","5","1","8","12","71","4","12","62","64","53","42","B","F","C","F","B","F","F","F","F","B","F","F","D","D","61","68","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"407","","Marco","Fastiggifazzi","Marco Fastiggifazzi","80","218","23","12","16","1993","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","3","0","None","Trieste","Italy","18","72","85","57","2","29","65","15","12","3","8","10","10","33","15","6","79","55","60","43","F","C","B","D","F","F","F","F","F","C","F","F","F","D","48","62","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"408","","Chad","Bunting","Chad Bunting","76","185","19","2","6","1998","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Vermont","North Brunswick Township","NJ","97","95","94","7","4","38","67","16","14","8","3","13","6","8","12","15","68","53","73","38","F","B","B","D","D","F","F","D","F","F","D","D","F","F","40","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"409","","Ni","Kung","Ni Kung","75","201","22","4","9","1995","USDL","1","Delaware","18","Delaware","18","N/A","0","","0","False","4","0","None","Hengyang","China","3","30","72","82","10","38","57","38","26","3","5","6","1","21","7","4","56","61","45","39","F","C","C","C","D","F","F","F","F","D","F","F","F","F","39","44","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"410","","Doug","Lee","Doug Lee","76","191","18","4","26","1998","USDL","1","Texas","17","Texas","17","N/A","0","","0","True","4","0","None","Boston","MA","56","64","11","41","7","46","67","0","18","5","4","4","2","24","9","3","56","55","52","22","F","A","B","F","C","F","F","F","F","C","D","F","F","F","30","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411","","Virgilio","Arruti","Virgilio Arruti","77","219","22","6","21","1994","USDL","1","Maine","12","Maine","12","N/A","0","","0","False","3","0","None","Aspe","Spain","81","8","56","80","7","18","51","0","8","8","10","20","1","44","19","3","71","50","77","29","F","D","C","F","F","D","F","D","F","C","D","F","F","F","38","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412","","Barry","Williams","Barry Williams","78","238","22","1","2","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Akron","Waterloo","IA","35","78","22","10","7","12","46","4","17","15","6","11","4","10","10","9","34","49","50","28","F","D","C","F","D","D","F","F","F","F","F","F","F","F","23","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"413","","Vince","Williams","Vince Williams","78","197","22","8","12","1994","USDL","1","Texas","17","Texas","17","N/A","0","","0","False","3","0","Penn State","Florence","SC","94","67","41","26","23","25","57","9","45","10","8","6","5","25","22","10","58","39","83","43","D","C","C","F","B","F","F","F","F","D","D","F","F","F","44","57","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"414","","Gerald","Smith","Gerald Smith","79","178","22","8","3","1994","USDL","1","Toronto","21","Toronto","21","N/A","0","Dislocated Shoulder","0","False","3","0","Brigham Young","Lindon","UT","24","19","66","61","13","45","68","12","34","5","11","8","13","14","22","6","64","49","58","34","F","C","B","F","D","F","F","F","F","F","D","F","F","F","50","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"415","","Jacques","Hunter","Jacques Hunter","77","206","22","11","25","1994","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","Bruised Hip","0","False","3","0","Wake Forest","New York","NY","26","69","68","94","7","19","73","24","32","18","8","7","5","21","20","7","82","30","90","52","F","C","B","C","B","D","F","F","F","D","D","F","F","D","47","74","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416","","Emmitt","Franco","Emmitt Franco","76","154","23","2","20","1994","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","4","0","George Mason","Bon Air","VA","71","29","33","38","17","37","93","19","5","17","1","13","3","10","23","1","93","31","64","46","D","B","A","D","F","D","F","F","F","F","D","F","F","D","49","67","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"417","","Wilson","White","Wilson White","75","165","22","9","25","1994","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","","0","False","3","0","Radford","Lenoir","NC","29","28","14","79","11","20","51","16","49","15","8","3","7","21","23","2","69","6","63","54","F","D","C","F","C","D","F","F","F","D","D","F","F","F","40","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418","","Stephen","Palomino","Stephen Palomino","73","157","22","2","16","1995","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","False","5","0","Missouri","Griffin","GA","36","35","70","85","20","21","49","3","73","22","3","9","3","14","24","5","98","30","83","30","D","D","C","F","B","D","F","F","F","F","D","F","F","F","47","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","","Daniel","Morris","Daniel Morris","72","201","23","3","14","1994","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","","0","False","5","0","San Diego State","Palm Springs","CA","77","3","10","100","5","18","44","48","37","27","2","1","1","17","17","2","65","43","74","52","F","D","C","C","D","C","F","F","F","D","F","F","F","F","45","56","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","","Mark","Kendall","Mark Kendall","74","171","22","9","1","1994","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","True","5","0","Michigan State","Hazel Park","MI","91","29","11","4","8","13","51","3","26","7","3","11","1","15","30","1","94","32","97","34","F","D","C","F","C","F","F","D","F","D","C","F","F","F","34","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","","Emiliano","Ulloa","Emiliano Ulloa","76","219","23","2","11","1994","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","0","VCU","Danville","VA","80","65","41","72","12","12","37","9","47","9","1","10","1","42","11","2","72","4","86","17","F","F","C","F","B","F","F","F","F","C","F","F","F","F","39","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","","Jerold","Richmond","Jerold Richmond","75","160","20","5","16","1996","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","5","0","Northwestern","Shelby","MI","4","10","8","81","19","55","87","11","12","17","5","1","8","9","28","4","86","51","81","39","D","B","A","F","F","D","F","F","F","F","D","F","F","F","46","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","","William","Baer","William Baer","71","216","23","4","1","1994","USDL","1","Maine","12","Maine","12","N/A","0","","0","True","5","0","Texas A&M","Laplace","LA","39","11","6","98","7","30","58","17","17","16","1","6","2","28","18","2","61","53","60","26","F","C","C","D","F","D","F","F","F","C","D","F","F","F","34","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","","Brian","Heflin","Brian Heflin","72","172","21","11","5","1995","USDL","1","Erie","7","Erie","7","N/A","0","","0","False","4","0","Oregon","Dallas","OR","13","3","91","27","10","13","49","38","17","9","4","23","7","31","13","14","96","52","62","33","F","D","C","C","D","F","F","D","F","D","F","D","F","F","38","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425","","Louis","Miller","Louis Miller","75","172","22","6","11","1994","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","0","UAB","Berea","SC","82","70","86","30","12","9","39","5","29","7","12","14","3","47","34","0","74","45","74","32","F","F","C","F","C","F","F","F","F","C","C","F","F","F","36","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"426","","Ken","Colon","Ken Colon","73","158","21","8","16","1995","USDL","1","Reno","13","Reno","13","N/A","0","","0","False","5","0","Pittsburgh","Ironton","OH","68","40","98","73","19","38","72","9","14","17","4","16","3","5","12","4","68","64","48","42","D","C","A","F","D","D","F","D","F","F","F","F","F","F","35","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","","Conrado","Cruz","Conrado Cruz","71","190","23","3","2","1994","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","","0","False","5","0","Illinois","Lake Quivira","KS","60","54","17","19","6","20","59","9","33","10","2","8","6","24","48","7","80","46","85","38","F","D","C","F","C","F","F","F","F","D","C","F","F","F","40","45","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","","Michael","Carty","Michael Carty","76","193","22","8","16","1994","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","5","0","Seton Hall","Cliffwood Beach","NJ","44","52","55","39","7","24","69","11","20","25","3","16","3","14","8","10","77","36","95","33","F","C","B","D","C","C","F","D","F","F","F","D","F","F","38","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","","Arthur","Ross","Arthur Ross","76","184","21","4","30","1995","USDL","1","Canton","6","Canton","6","N/A","0","","0","False","5","0","Stanford","Santa Monica","CA","17","42","43","70","26","37","75","9","26","50","0","18","1","35","14","3","73","21","66","35","C","C","B","F","D","B","F","D","F","C","D","F","F","D","54","75","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430","","Raymond","Spears","Raymond Spears","74","196","20","10","18","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Central Florida","Silver Spring","MD","63","30","18","63","4","10","44","6","19","23","4","0","8","11","13","2","75","17","75","44","F","F","C","F","D","D","F","F","F","F","D","F","F","F","30","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","","Tyler","Richards","Tyler Richards","80","249","22","2","11","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Creighton","Newark","OH","53","63","88","97","31","15","46","0","5","4","15","16","24","17","7","24","21","76","48","57","B","D","C","F","F","F","D","D","C","D","F","C","F","D","46","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
