"ID","HistoricalID","FirstName","LastName","Name","Height","Weight","Age","BirthMonth","BirthDay","BirthYear","CurrentLeague","CurrentLeagueID","CurrentTeam","CurrentTeamID","ContractTeam","ContractTeamID","DlgTeam","DlgTeamID","Injury","TimeInjured","Inactive","PositionNumber","Experience","College","City","State","Greed","Happiness","Loyalty","Winner","InsideScoring","JumpShot","FreeThrowShot","ThreePointShot","Handling","Passing","OffensiveRebounding","DefensiveRebounding","PostDefense","PerimeterDefense","Stealing","ShotBlocking","Quickness","Strength","Stamina","Jumping","Pot_Inside","Pot_Jumpshot","Pot_FreeThrow","Pot_3pShot","Pot_Handling","Pot_Passing","Pot_ORebounding","Pot_DRebounding","Pot_PostDefense","Pot_PerimeterDefense","Pot_Stealing","Pot_Blocking","CurrentRating","FutureRating","OverallRating","OverallPotential","Championships","PlayerOfGame","PlayerOfWeek","PlayerOfMonth","Contract1","Contract2","Contract3","Contract4","Contract5","Contract6","Contract7","Contract8","OptionType1","OptionType2","OptionType3","OptionType4","OptionType5","OptionType6","OptionType7","OptionType8","BirdYears"
"326","","James","Paiz","James Paiz","75","200","25","3","7","1991","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","","0","True","5","5","DePaul","Freeport","IL","71","2","62","75","F+","D-","C ","F-","D+","C-","F-","F-","F-","F+","D ","F-","A-","C-","C-","C-","D ","D ","C ","F ","C ","C ","F ","F ","F ","D ","D ","F ","F","F","34","47","0","0","0","0","15500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","","Darrick","Williams","Darrick Williams","75","160","27","8","2","1988","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","Sprained Knee","0","False","4","4","College of Charleston","Greenville","SC","17","2","10","72","D-","C-","C+","D ","D-","F+","F ","F ","F-","D-","D-","F ","B ","C ","C+","C-","D ","D ","B ","D ","D ","F ","F ","F ","F ","D ","D ","F ","F","F","41","45","0","1","0","0","14100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","","Bruce","Jones","Bruce Jones","74","168","19","7","7","1996","USDL","1","Delaware","18","Delaware","18","N/A","0","","0","False","5","0","Massachusetts","Somerset","MA","96","44","12","36","C-","F+","C ","D ","F+","F ","F-","F+","F-","D+","F ","F-","A-","C ","C+","C ","C ","D ","C ","C ","D ","F ","F ","F ","F ","C ","F ","F ","F","F","38","54","0","0","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","","Barry","Pierce","Barry Pierce","75","156","26","12","16","1989","USDL","1","Iowa","10","Iowa","10","N/A","0","","0","False","4","3","None","Barre","VT","21","60","58","70","F ","C+","C+","F-","D ","D-","F-","F-","F ","D+","D-","D-","B+","F ","C+","C ","F ","B ","B ","F ","D ","D ","F ","F ","F ","D ","D ","D ","F","F","41","48","0","4","0","0","17002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"330","","Gary","Rager","Gary Rager","75","189","23","5","15","1992","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","5","4","Tennessee","Pulaski","TN","30","74","93","2","D-","C-","B+","F-","C ","C-","F-","F+","F-","C ","C ","F ","B+","D-","C-","C ","D ","C ","B ","F ","B ","C ","F ","D ","F ","C ","B ","F ","F","D","49","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","","Gayle","Evans","Gayle Evans","70","196","23","6","22","1992","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","4","Weber State","Brigham City","UT","39","65","82","33","F ","F ","C ","F ","F ","D-","F-","F-","F-","F-","F+","F-","B+","C ","C ","C ","F ","F ","C ","F ","F ","D ","F ","F ","F ","F ","F ","F ","F","F","22","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","","Joseph","King","Joseph King","74","219","26","3","8","1990","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","False","5","2","Western Carolina","McMinnville","TN","69","48","57","84","F ","D+","C+","F-","C-","F ","F-","D+","F ","C ","C ","F ","B ","C+","C ","C-","F ","D ","B ","F ","C ","F ","F ","D ","F ","C ","C ","F ","F","F","38","43","0","1","0","0","12900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","","Lou","Buck","Lou Buck","74","195","28","9","16","1987","USDL","1","Canton","6","Canton","6","N/A","0","","0","False","5","8","None","Mukwonago","WI","79","26","99","85","D+","D ","C ","D ","C-","D-","D-","D ","F-","F+","D-","F-","A ","C ","B+","C+","D ","D ","C ","D ","D ","F ","F ","D ","F ","F ","D ","F ","F","F","47","51","0","3","0","0","120393","126773","133153","139533","0","0","0","0","0","0","0","0","0","0","0","0","1"
"334","","Gregory","Green","Gregory Green","74","204","31","4","18","1985","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","8","Rhode Island","West Caldwell","NJ","84","65","34","35","F-","F+","C ","C ","C-","F ","F-","D ","F ","F ","F ","F-","B ","D-","C+","D ","F ","F ","C ","C ","D ","F ","F ","D ","F ","F ","F ","F ","F","F","29","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","","Rodolfo","Linhares","Rodolfo Linhares","72","152","30","1","9","1986","USDL","1","Iowa","10","Iowa","10","N/A","0","","0","False","5","10","None","Cachoeirinha","Brazil","50","2","58","32","F-","D ","C+","F ","C+","D+","F ","F+","F-","D ","D-","D+","A-","C ","C+","C-","F ","D ","B ","F ","C ","D ","F ","F ","F ","D ","F ","D ","F","F","39","44","0","0","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","","Rolland","Chalmers","Rolland Chalmers","75","181","33","12","10","1982","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","False","5","11","Hartford","Jersey City","NJ","48","46","69","50","B-","C-","C ","C ","D ","F ","F-","F+","F-","C ","F-","D+","A ","D-","A+","C ","B ","D ","C ","C ","D ","F ","F ","F ","F ","B ","F ","D ","D","D","74","79","0","17","2","0","350000","362430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"337","","Mecys","Peciulis","Mecys Peciulis","74","199","27","3","18","1989","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","6","None","Druskininkai","Lithuania","57","49","90","91","F-","F+","C ","F+","D-","D ","F ","D-","F ","D ","F ","F-","B+","C-","C+","D+","F ","D ","C ","F ","D ","D ","F ","D ","F ","D ","F ","F ","F","F","29","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","","Allen","Pierson","Allen Pierson","74","185","30","5","27","1985","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","","0","False","5","11","Florida","West Samoset","FL","11","7","74","34","F ","C-","C+","D+","C+","C-","F-","D ","D-","D+","D ","F+","B ","F-","C ","C-","F ","D ","B ","D ","C ","D ","F ","D ","F ","D ","D ","F ","F","F","46","48","0","2","0","0","116184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"339","","Bud","Wells","Bud Wells","75","153","42","2","9","1974","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","5","19","Sacramento State","San Francisco","CA","87","43","73","26","F ","C-","A-","F+","D-","C-","F ","F-","F-","F ","D+","F ","B-","D+","C ","C ","F ","C ","B ","F ","D ","D ","F ","F ","F ","F ","D ","F ","F","F","35","40","0","0","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","","Howard","Anderson","Howard Anderson","78","201","30","10","25","1985","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","Dislocated Knee","0","False","5","8","Georgia","Columbus city","GA","25","36","38","88","C-","C-","B-","D+","C-","D+","F ","F-","F-","C-","F ","F-","A-","D-","A-","C ","D ","D ","B ","D ","D ","D ","F ","F ","F ","D ","F ","F ","D","D","64","66","0","4","0","0","259756","285732","311707","337683","0","0","0","0","0","0","0","0","0","0","0","0","1"
"341","","Richard","Martin","Richard Martin","74","220","28","2","11","1988","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","9","Illinois State","Chicago","IL","35","49","96","90","F+","D+","C+","C-","F ","F ","F ","F-","F ","F ","D-","F-","B ","B ","C ","C-","F ","D ","B ","C ","F ","F ","F ","F ","F ","F ","D ","F ","F","F","33","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","","Cristopher","Garcia","Cristopher Garcia","74","154","21","8","23","1994","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","","0","False","4","0","North Texas","Clarksville","AR","5","77","94","15","F-","C ","A-","D+","C-","F+","F-","F ","F-","D+","D ","F ","B-","D ","B+","C ","F ","B ","A ","C ","C ","F ","F ","F ","F ","C ","D ","F ","F","F","42","58","0","3","0","0","12273","13500","14728","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","","Chris","Powell","Chris Powell","74","187","24","11","25","1991","USDL","1","Iowa","10","Iowa","10","N/A","0","","0","False","3","3","Gonzaga","Bozeman","MT","87","57","74","93","F ","D ","C+","D-","F+","F ","F ","F+","F ","C-","D ","F-","A-","C+","A ","C+","F ","D ","B ","D ","F ","F ","F ","D ","F ","C ","D ","F ","F","F","42","50","0","4","0","0","13500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","","David","Hodges","David Hodges","75","210","31","1","15","1985","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","","0","False","5","7","UAB","Tulsa","OK","98","24","17","98","F+","C-","C+","F+","D+","F ","F ","C ","F+","C ","B+","F-","A ","F ","C+","C ","F ","D ","B ","D ","D ","F ","F ","C ","F ","C ","A ","F ","F","D","53","60","0","3","0","0","206677","209140","211604","214067","0","0","0","0","0","0","0","0","0","0","0","0","4"
"345","","Gaylord","Davy","Gaylord Davy","71","218","28","8","24","1987","USDL","1","Fort Wayne","8","Fort Wayne","8","N/A","0","","0","False","5","4","Syracuse","Towson","MD","78","33","77","77","D-","D-","C ","F+","D ","D-","F-","C-","F-","C-","C ","F ","A-","C-","C+","C ","D ","D ","C ","F ","D ","D ","F ","C ","F ","C ","B ","F ","F","F","45","54","0","1","0","0","82988","91287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"346","","Gregg","Menefee","Gregg Menefee","73","202","29","8","7","1986","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","Sprained Ankle","0","False","5","7","Georgia Southern","Augusta-Richmond County","GA","44","19","55","21","F+","F ","C-","D+","C-","C ","F ","D-","F-","D+","F+","F-","B+","C-","A-","C-","F ","F ","D ","D ","C ","C ","F ","F ","F ","D ","F ","F ","F","F","47","53","0","0","0","0","31984","34543","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"347","","Andrew","Jarvis","Andrew Jarvis","77","217","33","3","7","1983","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","13","Kansas","Wichita","KS","69","49","72","27","F+","F+","C-","F+","D-","F+","F-","D ","F+","D-","D+","F ","B+","F ","C-","C-","F ","F ","C ","F ","D ","F ","F ","D ","F ","F ","D ","F ","F","F","33","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","","Daniel","Galloway","Daniel Galloway","75","177","29","5","8","1986","USDL","1","Reno","13","Reno","13","N/A","0","","0","False","4","7","Texas","San Antonio","TX","83","56","12","15","D-","D ","C ","D-","C ","D-","F ","F ","F ","C-","F+","D-","A-","F+","B-","C+","F ","D ","C ","F ","C ","F ","F ","F ","F ","C ","F ","D ","F","F","46","50","0","2","0","0","142686","146632","150579","154525","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","","Omar","Baker","Omar Baker","76","212","32","3","20","1984","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","4","10","Oklahoma","Grand Prairie","TX","75","28","28","15","F+","C ","B ","F-","C ","C-","F-","F-","F ","F-","D-","F-","A ","C ","B+","B-","F ","C ","B ","F ","C ","D ","F ","F ","F ","F ","D ","F ","F","F","50","55","0","2","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","","Steven","Asher","Steven Asher","74","189","24","11","7","1991","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","False","5","0","Michigan State","Port Huron","MI","50","42","83","73","D ","D+","C ","D-","D+","F ","F-","F-","F-","F ","D-","F-","B ","F-","A ","C-","D ","D ","C ","D ","C ","F ","F ","F ","F ","F ","D ","F ","F","F","38","44","0","0","0","0","7600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","","James","Wilson","James Wilson","75","211","28","6","30","1987","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","4","10","Old Dominion","Fairhope","AL","29","52","56","28","F+","C ","B+","B-","D ","F ","F ","C-","F ","C ","D ","D-","A ","D ","A ","A-","F ","C ","A ","B ","D ","F ","F ","D ","F ","C ","D ","D ","D","C","75","83","0","22","2","1","350000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","","Carlos","Smith","Carlos Smith","73","219","28","11","7","1987","USDL","1","Idaho","9","Idaho","9","N/A","0","Fractured Hip","20","True","5","8","Utah","Oakley","CA","37","29","76","69","F ","C ","B-","D ","C+","D-","F-","F+","F ","F+","F+","F+","B ","C ","D+","C ","F ","C ","B ","D ","B ","D ","F ","F ","F ","F ","F ","F ","F","F","41","46","0","2","0","0","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","","Chauncey","Johnson","Chauncey Johnson","76","197","29","3","13","1987","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","5","7","Xavier","Ironton","OH","44","28","61","91","C-","D ","B-","D ","D+","F ","F+","F ","F-","D ","C ","F-","A-","C-","C+","C-","D ","D ","B ","D ","C ","F ","F ","F ","F ","D ","C ","F ","F","F","51","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","","Royal","Hammers","Royal Hammers","71","165","26","10","7","1989","USDL","1","Maine","12","Maine","12","N/A","0","","0","False","5","4","Morgan State","Corvallis","OR","94","18","13","88","D+","C ","B+","D-","C ","D ","F-","F-","F-","D ","F ","F ","A+","F+","C ","C-","C ","C ","A ","D ","C ","D ","F ","F ","F ","D ","F ","F ","F","D","49","66","0","1","0","0","146152","160767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"355","","Paul","Edwards","Paul Edwards","78","215","19","1","5","1997","USDL","1","Erie","7","Erie","7","N/A","0","","0","True","5","0","Saint Louis","Potts Camp","MS","61","8","24","34","F ","C-","A-","F-","F ","F ","F-","F-","F-","F-","F-","F-","B-","C ","B-","C-","F ","B ","A ","F ","F ","F ","F ","F ","F ","F ","F ","F ","F","F","33","47","0","0","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","","Nestor","Anderson","Nestor Anderson","83","219","20","5","30","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Texas","Paris","TX","75","56","99","80","F-","F+","C+","F-","F ","F-","F-","D-","F+","F-","F-","F-","F+","C+","F+","C+","F ","D ","B ","F ","F ","F ","F ","D ","D ","F ","F ","F ","F","F","28","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","","Terrell","Rutherford","Terrell Rutherford","85","238","19","11","14","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Wisconsin","Winston-Salem","NC","2","93","35","60","F-","F+","C ","F-","F-","F ","D ","F ","D ","F-","F ","F+","F-","C+","D-","C+","F ","D ","C ","F ","F ","F ","C ","D ","C ","F ","F ","C ","F","F","34","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","","Dag","Uysal","Dag Uysal","83","269","21","4","7","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","None","Istanbul","Turkey","49","32","65","62","F ","F ","C ","F-","F ","F-","F ","D+","C ","F ","D-","C ","D+","C+","B-","C ","F ","F ","C ","F ","F ","F ","F ","D ","C ","F ","F ","C ","F","F","51","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","","Thurman","Fisher","Thurman Fisher","87","217","20","1","26","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Sam Houston State","Houston","TX","97","80","72","8","D ","F+","D ","F-","F ","F-","F+","F ","F+","F-","F-","F-","D ","B+","C ","C ","C ","D ","D ","F ","F ","F ","D ","F ","C ","F ","F ","F ","F","F","35","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","","Andrew","Rhodes","Andrew Rhodes","84","228","21","8","24","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","North Texas","Dallas","TX","33","53","6","39","F ","F ","C-","F-","D-","F ","F+","D-","F-","F-","F+","F-","D+","A ","C-","C ","F ","F ","C ","F ","D ","F ","D ","C ","F ","F ","D ","F ","F","F","35","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","","Jason","Phillips","Jason Phillips","83","245","20","4","14","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Sam Houston State","Grand Prairie","TX","86","20","64","74","F-","F ","C ","F-","D ","F-","C-","F+","F ","D-","F-","F ","F-","C+","C ","C ","F ","D ","C ","F ","C ","F ","C ","D ","F ","D ","F ","F ","F","F","32","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","","Gonzalo","Cerezo","Gonzalo Cerezo","84","265","19","5","7","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Miami","South Miami","FL","13","65","5","76","D-","D+","C+","F-","F+","F-","F+","C ","C ","D-","F+","D-","F-","C ","C-","D+","D ","D ","C ","F ","D ","F ","F ","C ","A ","F ","F ","D ","F","D","56","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","","Rolandas","Wenal","Rolandas Wenal","83","224","21","12","23","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","None","Vilnius","Lithuania","35","49","38","53","D+","D-","C ","F-","F+","F-","C-","D ","F+","F-","F ","D-","D-","C+","C-","D+","D ","D ","C ","F ","F ","F ","C ","D ","D ","F ","F ","D ","F","F","41","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","","Gregory","Valdovinos","Gregory Valdovinos","84","238","18","5","29","1997","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Wright State","Columbia","SC","12","62","67","50","F ","D-","C ","F-","F ","F-","F+","F ","F-","F ","F-","D ","D ","C ","D+","C ","D ","C ","C ","F ","F ","F ","D ","D ","F ","D ","F ","C ","F","F","26","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","","Roosevelt","Martinez","Roosevelt Martinez","84","225","21","6","11","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Wofford","Springville","NY","6","20","47","37","F ","D-","C-","F-","F-","F ","F ","D ","F+","F ","F+","D+","F ","C ","D ","D ","F ","D ","D ","F ","F ","F ","F ","D ","F ","F ","F ","C ","F","F","32","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","","Fritz","Alderman","Fritz Alderman","83","226","21","4","16","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Radford","East Brooklyn","CT","97","26","55","24","F-","F ","C-","F ","F+","F-","D ","F ","F+","F-","F-","F ","D ","C ","C ","D ","F ","F ","C ","F ","F ","F ","D ","F ","D ","F ","F ","F ","F","F","28","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","","Guy","Garcia","Guy Garcia","88","234","18","8","20","1997","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Syracuse","Lynnfield","MA","79","19","66","29","F-","D-","D ","F-","F ","F-","F ","F+","F+","F-","F-","F+","F ","C+","D-","C ","F ","C ","D ","F ","D ","F ","D ","D ","C ","F ","F ","D ","F","F","28","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","","Camilo","Siculo","Camilo Siculo","84","230","19","12","27","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","George Mason","Syracuse","NY","63","11","26","17","F+","C-","C ","F-","F+","F-","D+","F-","F+","F+","F+","C ","D ","B-","D ","C+","F ","D ","C ","F ","F ","F ","C ","F ","F ","F ","F ","C ","F","F","42","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","","Charles","Roberts","Charles Roberts","83","241","19","11","29","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Pittsburgh","Papillion","NE","34","81","37","37","F ","C-","C+","F-","D-","F-","F-","D-","F ","F-","F-","C ","C ","A-","C ","A-","F ","C ","C ","F ","D ","F ","F ","D ","F ","F ","F ","B ","F","F","46","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","","Arnold","Moore","Arnold Moore","84","231","19","9","22","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Wisconsin","Bella Vista","AR","27","52","35","40","F-","F+","C ","F-","F+","F-","F-","F-","F-","F ","F-","F ","F+","C+","C ","C ","F ","D ","C ","F ","D ","F ","F ","F ","F ","F ","F ","F ","F","F","26","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","","Carl","Cater","Carl Cater","80","220","20","12","22","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Gardner Webb","Jackson","MS","85","30","88","22","F-","F+","C ","F-","C ","F+","D ","D-","D-","F+","F+","D+","D-","C ","C+","C ","F ","D ","C ","F ","C ","D ","D ","D ","D ","D ","D ","D ","F","F","34","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","","Javier","Scholz","Javier Scholz","83","224","20","4","20","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Auburn","Town and Country","MO","39","87","69","96","F-","D+","C+","F-","D ","F+","D-","F ","F ","F-","F-","F-","F+","C+","C+","C-","F ","C ","B ","F ","C ","F ","D ","D ","F ","F ","F ","F ","F","F","27","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373","","Charles","White","Charles White","82","240","21","1","17","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Southern Utah","Paine Field-Lake Stickney","WA","20","17","28","38","D ","D-","C+","F-","D+","F+","F ","D+","F+","D-","F-","D-","F+","C-","C ","F+","C ","D ","C ","F ","D ","F ","F ","C ","F ","F ","F ","D ","F","F","34","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"374","","Gerardo","Baron","Gerardo Baron","81","227","21","11","13","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Duke","Clarksville","TN","26","40","37","75","F ","D-","C ","F-","D ","D-","F-","F+","D+","F+","C ","D+","C-","B ","C ","B-","F ","D ","C ","F ","D ","D ","F ","F ","C ","F ","C ","D ","F","F","42","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","","Darnell","McClendon","Darnell McClendon","82","221","20","8","12","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","UNLV","Los Angeles","CA","17","11","35","23","D ","F+","C-","F-","D-","F ","D-","D+","F+","F-","F+","F-","C-","C ","C+","C ","D ","F ","C ","F ","D ","F ","D ","C ","D ","F ","F ","F ","F","F","40","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376","","Jerry","Lindo","Jerry Lindo","80","221","20","11","5","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Virginia Tech","Auburn","WA","13","57","17","19","F+","F ","C-","F-","F ","F-","F ","F+","D+","F-","F ","F+","D-","C ","C ","C-","D ","F ","D ","F ","F ","F ","F ","D ","C ","F ","F ","D ","F","F","29","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"377","","Tylenis","Jacobonis","Tylenis Jacobonis","82","212","20","7","5","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","None","Gargzdai","Lithuania","88","40","100","6","F ","F+","C ","F-","F-","F-","F+","C-","F ","F-","F+","F-","D-","B+","F+","C ","F ","D ","C ","F ","F ","F ","D ","B ","F ","F ","D ","F ","F","F","31","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"378","","Warner","Moody","Warner Moody","80","235","20","12","6","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","San Diego State","Los Angeles","CA","21","92","95","99","F-","F-","C-","F-","F-","F ","F ","F-","F+","F ","F ","F ","D ","C-","C ","B-","F ","F ","D ","F ","F ","F ","F ","F ","D ","F ","F ","D ","F","F","26","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"379","","Eric","Hall","Eric Hall","80","252","19","11","18","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Tulane","Brookfield","IL","55","97","5","47","F ","C-","D+","F-","D+","D ","D ","F+","F ","F+","F-","F+","C ","C+","B ","C+","F ","C ","D ","F ","D ","D ","D ","F ","F ","F ","F ","D ","F","F","38","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"380","","Thomas","Williams","Thomas Williams","80","229","19","5","11","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Oregon","Metzger","OR","27","66","70","68","F-","F ","C ","F-","F+","F+","F+","D ","F+","F ","F ","D ","D-","B+","D ","C ","F ","F ","C ","F ","D ","D ","D ","D ","D ","F ","F ","C ","F","F","32","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"381","","George","Munoz","George Munoz","84","233","17","7","23","1998","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","None","Dallas","TX","30","89","26","61","C-","F+","C ","D ","D ","F-","D-","D-","C ","F-","D-","D ","C-","C ","C-","D ","C ","D ","C ","D ","D ","F ","D ","D ","B ","F ","D ","D ","F","D","54","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382","","Tony","Thompson","Tony Thompson","79","206","21","10","19","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Harvard","New York","NY","47","97","50","29","D ","F-","C-","F-","F+","F+","B ","C ","C ","F-","F+","D-","D+","C ","A-","C ","D ","F ","D ","F ","D ","F ","B ","C ","B ","F ","D ","D ","F","D","55","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383","","Wilbur","Haugen","Wilbur Haugen","81","225","21","7","31","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","UC Riverside","San Diego","CA","66","66","96","61","F ","D-","C+","F-","F ","F-","C ","F+","F+","F-","F ","F+","F+","C ","C ","C-","F ","D ","B ","F ","F ","F ","C ","F ","D ","F ","F ","F ","F","F","32","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
